,file_name,confidence,transcript,tokens,streets,numbers,full_streets
226,sample-1-25818-20200502-1830-5330.wav,0.6708821654319763,2153 Charlotte and Catawba Street 1758,"['Charlotte', 'and', 'Catawba', 'Street']",Charlotte,['2153'],['2153 Charlotte']
227,sample-10-25818-20200502-1601-34333.wav,0.4553606808185578, 1946 West Town of eleven,"['West', 'Town', 'of', 'eleven']","West , Town",['1946'],"['1946 West', '1946 Town']"
228,sample-10-25818-20200502-1601-34333.wav,0.8308807611465454, Carol 2837 settings,"['Carol', 'settings']",Carol,['2837'],['2837 Carol']
229,sample-11-25818-20200502-1222-9001.wav,0.7286000251770021,Thomas 155 Lexington Street South Korea parking lot for your nearest box for four or five like this year Santa Fe 12:05,"['Thomas', 'Lexington', 'Street', 'South', 'Korea', 'parking', 'lot', 'for', 'your', 'nearest', 'box', 'for', 'four', 'or', 'five', 'like', 'this', 'year', 'Santa', 'Fe']","Thomas , Lexington , South",['155'],"['155 South', '155 Lexington', '155 Thomas']"
230,sample-11-25818-20200502-1332-8849.wav,0.8230851292610168,I said are no magical one Central Square East Boston Red Sox 6163 Bennington street at Central Square 1304,"['I', 'said', 'are', 'no', 'magical', 'one', 'Central', 'Square', 'East', 'Boston', 'Red', 'Sox', 'Bennington', 'street', 'at', 'Central', 'Square']","Central , East , Boston , Red , Bennington , Central",['6163'],"['6163 East', '6163 Bennington', '6163 Central', '6163 Red', '6163 Boston']"
231,sample-11-25818-20200502-1700-50922.wav,0.7756065130233765,excellent it's five Grand Street West Roxbury 1955 a medical assistant five Grand Street West Roxbury nearest box 2948 Washington and Paris Street 1665,"['excellent', 'it', 'five', 'Grand', 'Street', 'West', 'Roxbury', 'a', 'medical', 'assistant', 'five', 'Grand', 'Street', 'West', 'Roxbury', 'nearest', 'box', 'Washington', 'and', 'Paris', 'Street']","Grand , West , Grand , West , Washington , Paris",['2948'],"['2948 West', '2948 Paris', '2948 Grand', '2948 Washington']"
232,sample-11-25818-20200502-2159-24276.wav,0.8191314935684204, I'm not sure actually if it's either one of those topics that I'm calling from it just comes up 104 Forest Ave the last name ward off,"['I', 'not', 'sure', 'actually', 'if', 'it', 'either', 'one', 'of', 'those', 'topics', 'that', 'I', 'calling', 'from', 'it', 'just', 'comes', 'up', 'Forest', 'Ave', 'the', 'last', 'name', 'ward', 'off']","Forest , The , Ward , Off",['104'],"['104 Ward', '104 Forest', '104 The', '104 Off']"
233,sample-11-25818-20200502-2328-12075.wav,0.7599490880966187,104 for Saturday Charlestown 1754 medical exit 104 for Saturday Charlestown u s Fox Sports 2 ACS 81st Avenue 13th Street 26,"['for', 'Saturday', 'Charlestown', 'medical', 'exit', 'for', 'Saturday', 'Charlestown', 'u', 's', 'Fox', 'Sports', 'ACS', 'Avenue', 'Street']","Charlestown , Charlestown , Fox , Avenue",['2'],"['2 Charlestown', '2 Avenue', '2 Fox']"
234,sample-12-25818-20200502-1332-25080.wav,0.8096699118614197, I have no medical 33s Long Street Dorchester engine 2933 Plum Street Dorchester us box 3176 place and Green Hill Street 1605,"['I', 'have', 'no', 'medical', 'Long', 'Street', 'Dorchester', 'engine', 'Plum', 'Street', 'Dorchester', 'us', 'box', 'place', 'and', 'Green', 'Hill', 'Street']","Long , Dorchester , Dorchester , Green , Hill","['2933', '3176']","['2933 Green', '3176 Long', '3176 Dorchester', '3176 Hill', '2933 Dorchester', '3176 Green', '2933 Hill', '2933 Long']"
235,sample-12-25818-20200502-1531-19905.wav,0.8586593866348267,"239 latter 18 a Central Station alarm 55 Dorchester Avenue South Boston engine 39 ladder 18 a Central Station alarm 50,000 Dorchester Avenue South Boston Red Sox 7136 Dorchester Avenue 1505","['latter', 'a', 'Central', 'Station', 'alarm', 'Dorchester', 'Avenue', 'South', 'Boston', 'engine', 'ladder', 'a', 'Central', 'Station', 'alarm', 'Dorchester', 'Avenue', 'South', 'Boston', 'Red', 'Sox', 'Dorchester', 'Avenue']","Central , Station , Dorchester , Avenue , South , Boston , Central , Station , Dorchester , Avenue , South , Boston , Red , Dorchester , Avenue","['239', '7136']","['239 South', '239 Station', '7136 Station', '7136 Boston', '239 Red', '7136 Central', '7136 South', '7136 Dorchester', '239 Avenue', '7136 Avenue', '239 Boston', '239 Dorchester', '7136 Red', '239 Central']"
236,sample-12-25818-20200502-1631-22944.wav,0.8072351217269897, standing outside 39 right now no water no readings,"['standing', 'outside', 'right', 'now', 'no', 'water', 'no', 'readings']",Water,['39'],['39 Water']
237,sample-12-25818-20200502-1800-10846.wav,0.6977670192718506,40 that is true medical is available to management is,"['that', 'is', 'true', 'medical', 'is', 'available', 'to', 'management', 'is']",True,['40'],['40 True']
238,sample-12-25818-20200502-1830-13125.wav,0.8012253046035767,2486 Boulevard Street for 16,"['Boulevard', 'Street', 'for']",Boulevard,['2486'],['2486 Boulevard']
239,sample-13-25818-20200502-1332-9893.wav,0.8237241506576538,Dorchester 1916 a medical assist to 1190 Adams Street Dorchester your Xbox 3471 West Hill Street 1305,"['Dorchester', 'a', 'medical', 'assist', 'to', 'Adams', 'Street', 'Dorchester', 'your', 'Xbox', 'West', 'Hill', 'Street']","Dorchester , Adams , Dorchester , West , Hill","['1190', '3471']","['3471 Adams', '1190 West', '3471 Dorchester', '1190 Hill', '3471 Hill', '1190 Adams', '1190 Dorchester', '3471 West']"
240,sample-13-25818-20200502-1401-37721.wav,0.7810044884681702, 161 Boulevard North Military Circle with the price Kelly Dead on Netflix on the right side,"['Boulevard', 'North', 'Military', 'Circle', 'with', 'the', 'price', 'Kelly', 'Dead', 'on', 'Netflix', 'on', 'the', 'right', 'side']","Boulevard , North , Circle , The , The",['161'],"['161 Circle', '161 North', '161 Boulevard', '161 The']"
241,sample-13-25818-20200502-1401-37721.wav,0.8814035058021545, all right so the Boulevard North Kelly,"['all', 'right', 'so', 'the', 'Boulevard', 'North', 'Kelly']","The , Boulevard , North",['all'],"['all The', 'all Boulevard', 'all North']"
242,sample-13-25818-20200502-1700-15895.wav,0.7547897100448608,a medical background Street West Roxbury engine 55 for medical office 5 Grand Street West Roxbury nearest box 6948 Washington Street 1637,"['a', 'medical', 'background', 'Street', 'West', 'Roxbury', 'engine', 'for', 'medical', 'office', 'Grand', 'Street', 'West', 'Roxbury', 'nearest', 'box', 'Washington', 'Street']","West , Grand , West , Washington","['5', '6948']","['5 Washington', '6948 Grand', '5 Grand', '5 West', '6948 Washington', '6948 West']"
243,sample-13-25818-20200502-1830-8219.wav,0.6340233087539673,brainstorm right blocks around the area where we're on the ramp that comes from 93 North on the south,"['brainstorm', 'right', 'blocks', 'around', 'the', 'area', 'where', 'we', 'on', 'the', 'ramp', 'that', 'comes', 'from', 'North', 'on', 'the', 'south']","The , The , North , The , South",['93'],"['93 The', '93 South', '93 North']"
244,sample-13-25818-20200502-2328-5480.wav,0.912838578224182, on my way,"['on', 'my', 'way']",Way,['on'],['on Way']
245,sample-14-25818-20200502-1730-8144.wav,0.785211443901062,1401 Broadway between Merrill Street and Ellsworth have the final outstanding property channel 60,"['Broadway', 'between', 'Merrill', 'Street', 'and', 'Ellsworth', 'have', 'the', 'final', 'outstanding', 'property', 'channel']","Broadway , Merrill , Ellsworth , The , Channel",['1401'],"['1401 Merrill', '1401 Broadway', '1401 Channel', '1401 Ellsworth', '1401 The']"
246,sample-14-25818-20200502-1800-8740.wav,0.6927174925804138,LinkedIn fertilab for an evaluation nearest box 47 Woodland Road and 5th Ave 1735,"['LinkedIn', 'fertilab', 'for', 'an', 'evaluation', 'nearest', 'box', 'Woodland', 'Road', 'and', 'Ave']","Woodland , 5th",['47'],"['47 Woodland', '47 5th']"
247,sample-14-25818-20200502-2159-7156.wav,0.6768172383308411,on 44th Street Boston Red Sox 6165 South Marion Street twenty,"['on', 'Street', 'Boston', 'Red', 'Sox', 'South', 'Marion', 'Street', 'twenty']","Boston , Red , South , Marion",['6165'],"['6165 Red', '6165 Marion', '6165 South', '6165 Boston']"
248,sample-14-25818-20200502-2229-22269.wav,0.8012582659721375,awesome. To an illness at 43 Bay State Road Boston 433 State Road outside 2205,"['awesome', 'To', 'an', 'illness', 'at', 'Bay', 'State', 'Road', 'Boston', 'State', 'Road', 'outside']","Bay , State , Boston , State",['433'],"['433 State', '433 Boston', '433 Bay']"
249,sample-14-25818-20200502-2258-10302.wav,0.6832217574119568,on the 36 volt Street calls that one yeah no problem,"['on', 'the', 'volt', 'Street', 'calls', 'that', 'one', 'yeah', 'no', 'problem']",The,['36'],['36 The']
250,sample-15-25818-20200502-1017-12902.wav,0.8418961763381958,43 Causeway Street Boston flatter 24 and are known magical 1:35 to 1:43 Causeway Street Boston Red Sox 1313 Causeway Street and Canal Street Los Gatos,"['Causeway', 'Street', 'Boston', 'flatter', 'and', 'are', 'known', 'magical', 'to', 'Causeway', 'Street', 'Boston', 'Red', 'Sox', 'Causeway', 'Street', 'and', 'Canal', 'Street', 'Los', 'Gatos']","Causeway , Boston , Causeway , Boston , Red , Causeway , Canal , Los","['43', '1313']","['1313 Los', '1313 Boston', '43 Boston', '1313 Causeway', '43 Los', '43 Canal', '43 Causeway', '1313 Canal', '1313 Red', '43 Red']"
251,sample-15-25818-20200502-1531-14735.wav,0.8353231549263,439 in Central Station alarm box 7136 purchase at 11:55 a.m.,"['in', 'Central', 'Station', 'alarm', 'box', 'purchase', 'at']","Central , Station , Purchase",['439'],"['439 Purchase', '439 Station', '439 Central']"
252,sample-15-25818-20200502-1601-26391.wav,0.8458978533744812,I found out about 1.7 check on Thursday is the cars 44 North Front Street the first Hispanic male from 5 to 7:20 to the black sweatshirt boujee second Hispanic female wearing black it's called the streets are in a retro light,"['I', 'found', 'out', 'about', 'check', 'on', 'Thursday', 'is', 'the', 'cars', 'North', 'Front', 'Street', 'the', 'first', 'Hispanic', 'male', 'from', 'to', 'to', 'the', 'black', 'sweatshirt', 'boujee', 'second', 'Hispanic', 'female', 'wearing', 'black', 'it', 'called', 'the', 'streets', 'are', 'in', 'a', 'retro', 'light']","The , North , The , The , Black , Black , The , Light",['44'],"['44 Black', '44 Light', '44 The', '44 North']"
253,sample-15-25818-20200502-1800-19646.wav,0.8348605036735535,"12 alarm system tax no response, East Boston 12 alarm system cat no response, East Boston your Xbox 626-663-1735","['alarm', 'system', 'tax', 'no', 'response', 'East', 'Boston', 'alarm', 'system', 'cat', 'no', 'response', 'East', 'Boston', 'your', 'Xbox']","East , Boston , East , Boston",['12'],"['12 East', '12 Boston']"
254,sample-15-25818-20200502-2059-13797.wav,0.836330235004425,I don't think she a local alarm 3500 Lafayette Street Mattapan 253 ladder 16 a local alarm 35 Orlando Street Mattapan new Xbox 360 download street at 49th,"['I', 'do', 'think', 'she', 'a', 'local', 'alarm', 'Lafayette', 'Street', 'Mattapan', 'ladder', 'a', 'local', 'alarm', 'Orlando', 'Street', 'Mattapan', 'new', 'Xbox', 'download', 'street', 'at']","Lafayette , Orlando , New","['3500', '35', '360']","['360 New', '35 New', '3500 Orlando', '35 Lafayette', '35 Orlando', '360 Lafayette', '3500 New', '3500 Lafayette', '360 Orlando']"
255,sample-15-25818-20200502-2229-13271.wav,0.7115770578384399, okay. Over to an illness at 11 Brookwood Street Roxbury 11 from lunch at 26,"['okay', 'Over', 'to', 'an', 'illness', 'at', 'Brookwood', 'Street', 'Roxbury', 'from', 'lunch', 'at']",Brookwood,['11'],['11 Brookwood']
256,sample-16-25818-20200502-1531-29368.wav,0.8609404563903809,708-428-5785 on post,"['on', 'post']",Post,['708-428-5785'],['708-428-5785 Post']
257,sample-16-25818-20200502-1700-19921.wav,0.7065017223358154,it's a dark skinned male black tee shirt black pants and grey backpack with green trim on it he walked down for Thursday immediately headed towards the area of hard Street right now make my way back around to stand in the middle of the street,"['it', 'a', 'dark', 'skinned', 'male', 'black', 'tee', 'shirt', 'black', 'pants', 'and', 'grey', 'backpack', 'with', 'green', 'trim', 'on', 'it', 'he', 'walked', 'down', 'for', 'Thursday', 'immediately', 'headed', 'towards', 'the', 'area', 'of', 'hard', 'Street', 'right', 'now', 'make', 'my', 'way', 'back', 'around', 'to', 'stand', 'in', 'the', 'middle', 'of', 'the', 'street']","Black , Black , Green , The , Way , The , Middle , The",['of'],"['of Black', 'of The', 'of Middle', 'of Green', 'of Way']"
258,sample-17-25818-20200502-1800-7487.wav,0.8012980222702026,"1000 Market Boulevard 1,000 more 1726","['Market', 'Boulevard', 'more']","Market , Boulevard",['1000'],"['1000 Market', '1000 Boulevard']"
259,sample-17-25818-20200502-1830-8615.wav,0.8147456049919128,Washington Street William Street Roxbury your Xbox to 123 Harrison Avenue 6th Street 1805,"['Washington', 'Street', 'William', 'Street', 'Roxbury', 'your', 'Xbox', 'to', 'Harrison', 'Avenue', 'Street']","Washington , William , Harrison , Avenue , 6th",['123'],"['123 Harrison', '123 Avenue', '123 William', '123 6th', '123 Washington']"
260,sample-17-25818-20200502-2129-10731.wav,0.8103305101394653,data entry data for October Master box activation 850 Harrison Avenue Boston Red Sox 1664 BST 21-0,"['data', 'entry', 'data', 'for', 'October', 'Master', 'box', 'activation', 'Harrison', 'Avenue', 'Boston', 'Red', 'Sox', 'BST']","October , Harrison , Avenue , Boston , Red",['850'],"['850 Harrison', '850 October', '850 Avenue', '850 Red', '850 Boston']"
261,sample-18-25818-20200502-1017-4489.wav,0.6204797029495239,requesting 3173 to make money off until 10 always.,"['requesting', 'to', 'make', 'money', 'off', 'until', 'always']",Off,['10'],['10 Off']
262,sample-18-25818-20200502-1800-16606.wav,0.8349535465240479,I can send a Medical Response 31 Elliott Street can be for one month old female not breathing nearest bus 65 will see it was worth Street in 1767,"['I', 'can', 'send', 'a', 'Medical', 'Response', 'Elliott', 'Street', 'can', 'be', 'for', 'one', 'month', 'old', 'female', 'not', 'breathing', 'nearest', 'bus', 'will', 'see', 'it', 'was', 'worth', 'Street', 'in']","Elliott , Old , Worth",['65'],"['65 Elliott', '65 Old', '65 Worth']"
263,sample-18-25818-20200502-1900-15696.wav,0.6323378086090088,therefore 95 North 7.6 Volkswagen sedan embrace. My name is all set in stone roof,"['therefore', 'North', 'Volkswagen', 'sedan', 'embrace', 'My', 'name', 'is', 'all', 'set', 'in', 'stone', 'roof']","North , Stone",['95'],"['95 North', '95 Stone']"
264,sample-18-25818-20200502-2059-21428.wav,0.6631057858467102,five people under one L on the bridge and one says thank you 52 boils,"['five', 'people', 'under', 'one', 'L', 'on', 'the', 'bridge', 'and', 'one', 'says', 'thank', 'you', 'boils']","The , Bridge",['52'],"['52 The', '52 Bridge']"
265,sample-18-25818-20200502-2229-6810.wav,0.674156129360199,on us a comment 19 Myrtle Street in Boston a few Mortals to be outside 2207 points,"['on', 'us', 'a', 'comment', 'Myrtle', 'Street', 'in', 'Boston', 'a', 'few', 'Mortals', 'to', 'be', 'outside', 'points']","Myrtle , Boston",['2207'],"['2207 Boston', '2207 Myrtle']"
266,sample-18-25818-20200502-2328-32173.wav,0.8147178888320923, a lot of respiratory distress 40 Grand Street Jamaica Plain power biotech respiratory distress 40 Green Street Jamaica Plain nearest Starbucks 2521 10th Ave and Grant Street twenty-three zero,"['a', 'lot', 'of', 'respiratory', 'distress', 'Grand', 'Street', 'Jamaica', 'Plain', 'power', 'biotech', 'respiratory', 'distress', 'Green', 'Street', 'Jamaica', 'Plain', 'nearest', 'Starbucks', 'Ave', 'and', 'Grant', 'Street', 'zero']","Grand , Plain , Power , Green , Plain , Grant","['40', '2521']","['40 Plain', '2521 Plain', '40 Green', '2521 Power', '40 Grant', '2521 Grand', '40 Grand', '2521 Grant', '2521 Green', '40 Power']"
267,sample-19-25818-20200502-1431-18685.wav,0.7185947299003601,3726 Central Station alarm 12203 Smith Street Roxbury engine 37 letter 26 A Central Station alarm 12203 Smith Street Roxbury your Xbox to 361 Parker Street and mcgreevey way 1410,"['Central', 'Station', 'alarm', 'Smith', 'Street', 'Roxbury', 'engine', 'letter', 'A', 'Central', 'Station', 'alarm', 'Smith', 'Street', 'Roxbury', 'your', 'Xbox', 'to', 'Parker', 'Street', 'and', 'mcgreevey', 'way']","Central , Station , Smith , Central , Station , Smith , Parker , Way","['3726', '12203', '12203', '361']","['3726 Central', '361 Central', '3726 Station', '3726 Parker', '12203 Smith', '361 Way', '3726 Way', '12203 Central', '361 Parker', '12203 Station', '12203 Way', '12203 Parker', '3726 Smith', '361 Station', '361 Smith']"
268,sample-19-25818-20200502-1830-7718.wav,0.7544883489608765,160 East Austin nearest box 6151 Sumner and Lewis Street 1807,"['East', 'Austin', 'nearest', 'box', 'Sumner', 'and', 'Lewis', 'Street']","East , Austin , Sumner , Lewis",['160'],"['160 Sumner', '160 East', '160 Austin', '160 Lewis']"
269,sample-19-25818-20200502-2358-18948.wav,0.7440409064292908,71290 South to be operating a blue Hyundai rental adult place,"['South', 'to', 'be', 'operating', 'a', 'blue', 'Hyundai', 'rental', 'adult', 'place']","South , Blue",['71290'],"['71290 South', '71290 Blue']"
270,sample-2-25818-20200502-1132-14350.wav,0.6456664800643921,"Kevin Tower ladder street street box activation, Boston Red Sox won six to eight months out of town street to 11:01","['Kevin', 'Tower', 'ladder', 'street', 'street', 'box', 'activation', 'Boston', 'Red', 'Sox', 'won', 'six', 'to', 'eight', 'months', 'out', 'of', 'town', 'street', 'to']","Kevin , Tower , Boston , Red , Town",['of'],"['of Town', 'of Red', 'of Tower', 'of Boston', 'of Kevin']"
271,sample-2-25818-20200502-2159-4955.wav,0.7667716741561891,tell your Xbox 4179 Bedford Street 2120,"['tell', 'your', 'Xbox', 'Bedford', 'Street']",Bedford,['4179'],['4179 Bedford']
272,sample-2-25818-20200502-2258-5747.wav,0.8064407110214233,t-shirts play with knives and now we're on West 14th,"['play', 'with', 'knives', 'and', 'now', 'we', 'on', 'West']",West,['on'],['on West']
273,sample-20-25818-20200502-1730-13894.wav,0.8121347427368164,"data for a medical of Honor Katie Peters Street Roxbury Latin for a medical alarm maybe Cedar Street Roxbury your Xbox to 261 Highland and Cedar Street, 1709","['data', 'for', 'a', 'medical', 'of', 'Honor', 'Katie', 'Peters', 'Street', 'Roxbury', 'Latin', 'for', 'a', 'medical', 'alarm', 'maybe', 'Cedar', 'Street', 'Roxbury', 'your', 'Xbox', 'to', 'Highland', 'and', 'Cedar', 'Street']","Peters , Latin , Cedar , Highland , Cedar",['261'],"['261 Latin', '261 Peters', '261 Highland', '261 Cedar']"
274,sample-20-25818-20200502-2059-7789.wav,0.7219969034194946,our service is set up to have you guys check out a female down the parking lot of shenanigans 332 West Broadway,"['our', 'service', 'is', 'set', 'up', 'to', 'have', 'you', 'guys', 'check', 'out', 'a', 'female', 'down', 'the', 'parking', 'lot', 'of', 'shenanigans', 'West', 'Broadway']","Service , The , West , Broadway",['332'],"['332 Broadway', '332 Service', '332 The', '332 West']"
275,sample-21-25818-20200502-1132-25254.wav,0.7942608594894409,unknown 13 Park Street Dorchester 13 Park Street apartment number five 11:30 for the time 11:35. 8:14,"['unknown', 'Park', 'Street', 'Dorchester', 'Park', 'Street', 'apartment', 'number', 'five', 'for', 'the', 'time']","Park , Dorchester , Park , The","['13', '13', '11:35.']","['11:35. Park', '13 Park', '13 The', '11:35. Dorchester', '11:35. The', '13 Dorchester']"
276,sample-21-25818-20200502-1332-10759.wav,0.6183900833129883,answer with 550 Clifton Street auto service,"['answer', 'with', 'Clifton', 'Street', 'auto', 'service']","Clifton , Service",['550'],"['550 Service', '550 Clifton']"
277,sample-21-25818-20200502-1730-10746.wav,0.784083902835846,Roxbury hundred forty-two and a known medical 125 Amory Street Roxbury nearest box 2449 Amory Street 1709,"['Roxbury', 'hundred', 'and', 'a', 'known', 'medical', 'Amory', 'Street', 'Roxbury', 'nearest', 'box', 'Amory', 'Street']","Amory , Amory","['125', '2449']","['125 Amory', '2449 Amory']"
278,sample-21-25818-20200502-1930-15796.wav,0.8201363682746887,21 medical assistance 788 Saratoga Street East Boston letter 21 for medical assistance 788 Saratoga Street East Boston your Xbox and Wordsworth case,"['medical', 'assistance', 'Saratoga', 'Street', 'East', 'Boston', 'letter', 'for', 'medical', 'assistance', 'Saratoga', 'Street', 'East', 'Boston', 'your', 'Xbox', 'and', 'Wordsworth', 'case']","Saratoga , East , Boston , Saratoga , East , Boston , Wordsworth","['21', '788']","['788 Wordsworth', '21 Saratoga', '788 Boston', '788 East', '21 Boston', '21 Wordsworth', '788 Saratoga', '21 East']"
279,sample-21-25818-20200502-2159-13034.wav,0.674114465713501,11 Cleveland place,"['Cleveland', 'place']",Cleveland,['11'],['11 Cleveland']
280,sample-21-25818-20200502-2358-4573.wav,0.5722096562385559,359 balls,['balls'],Balls,['359'],['359 Balls']
281,sample-23-25818-20200502-1501-9077.wav,0.8352043628692627,Engine 32 ladder nice an order of natural gas 40 Baldwin Street Charlestown nearest box 4172 Main in Baldwin Street,"['Engine', 'ladder', 'nice', 'an', 'order', 'of', 'natural', 'gas', 'Baldwin', 'Street', 'Charlestown', 'nearest', 'box', 'Main', 'in', 'Baldwin', 'Street']","Baldwin , Charlestown , Main , Baldwin",['4172'],"['4172 Charlestown', '4172 Baldwin', '4172 Main']"
282,sample-24-25818-20200502-1132-12454.wav,0.8401207923889159,latitude to respond of a 75 Wayne roads residential Central Station indicating the basement Network Zone nearest box 91314 Fulton Street at 11:15 a.m.,"['latitude', 'to', 'respond', 'of', 'a', 'Wayne', 'roads', 'residential', 'Central', 'Station', 'indicating', 'the', 'basement', 'Network', 'Zone', 'nearest', 'box', 'Fulton', 'Street', 'at']","Wayne , Central , Station , The , Fulton",['91314'],"['91314 Wayne', '91314 Station', '91314 The', '91314 Central', '91314 Fulton']"
283,sample-24-25818-20200502-1401-13203.wav,0.7703473567962646,461 Wayside Drive home,"['Wayside', 'Drive', 'home']","Wayside , Drive",['461'],"['461 Drive', '461 Wayside']"
284,sample-24-25818-20200502-1900-17347.wav,0.7910835146903992,lateral a change investigate the barbecue 34 Middle Street South Boston nearest shops 7236 Dorchester and certain streets 1841,"['lateral', 'a', 'change', 'investigate', 'the', 'barbecue', 'Middle', 'Street', 'South', 'Boston', 'nearest', 'shops', 'Dorchester', 'and', 'certain', 'streets']","The , Middle , South , Boston , Dorchester","['34', '7236']","['34 The', '7236 South', '7236 Boston', '34 South', '7236 Middle', '7236 The', '7236 Dorchester', '34 Boston', '34 Dorchester', '34 Middle']"
285,sample-24-25818-20200502-1930-8967.wav,0.8111572861671448, 40151 South Worcester even the name is unspeakable,"['South', 'Worcester', 'even', 'the', 'name', 'is', 'unspeakable']","South , Worcester , The",['40151'],"['40151 The', '40151 Worcester', '40151 South']"
286,sample-24-25818-20200502-2258-13943.wav,0.6893831491470337,1971 Dodge Ram Bobby doesn't complain about three thousand and one with the text. Appropriate,"['Dodge', 'Ram', 'Bobby', 'does', 'complain', 'about', 'three', 'thousand', 'and', 'one', 'with', 'the', 'text', 'Appropriate']","Dodge , The",['1971'],"['1971 The', '1971 Dodge']"
287,sample-24-25818-20200502-2328-2983.wav,0.6694861650466919,40 Green Apartments number 704 list,"['Green', 'Apartments', 'number', 'list']",Green,['704'],['704 Green']
288,sample-25-25818-20200502-1501-14895.wav,0.7848584651947021,1821 121 Clermont Street Red Line Northbound platform is there a number 210-1441 a four-month go ahead and proceed back number,"['Clermont', 'Street', 'Red', 'Line', 'Northbound', 'platform', 'is', 'there', 'a', 'number', 'a', 'go', 'ahead', 'and', 'proceed', 'back', 'number']","Red , Line",['1821'],"['1821 Line', '1821 Red']"
289,sample-25-25818-20200502-2258-9183.wav,0.647197961807251,126 Lexington investigating the motor over there,"['Lexington', 'investigating', 'the', 'motor', 'over', 'there']","Lexington , The",['126'],"['126 The', '126 Lexington']"
290,sample-25-25818-20200502-2328-22502.wav,0.6413943767547607,2723 1313 you want to give it another shot I just tried it again I was having a little sorry.,"['you', 'want', 'to', 'give', 'it', 'another', 'shot', 'I', 'just', 'tried', 'it', 'again', 'I', 'was', 'having', 'a', 'little', 'sorry']",Little,['2723'],['2723 Little']
291,sample-26-25818-20200502-2358-3241.wav,0.6475896835327148,I want 11th class way,"['I', 'want', 'class', 'way']",Way,['11th'],['11th Way']
292,sample-27-25818-20200502-1431-6933.wav,0.5640230774879456,51430 cross federal capital the Dover,"['cross', 'federal', 'capital', 'the', 'Dover']","Cross , Federal , Capital , The , Dover",['51430'],"['51430 Federal', '51430 The', '51430 Cross', '51430 Capital', '51430 Dover']"
293,sample-27-25818-20200502-1900-7050.wav,0.7465850114822388,21113 Washington Street Dorchester your Xbox three four seven P R square 1842,"['Washington', 'Street', 'Dorchester', 'your', 'Xbox', 'three', 'four', 'seven', 'P', 'R', 'square']","Washington , Dorchester , Seven",['21113'],"['21113 Dorchester', '21113 Seven', '21113 Washington']"
294,sample-28-25818-20200502-1401-6923.wav,0.7761386632919312,right down to 794 Washington Street at 1345,"['right', 'down', 'to', 'Washington', 'Street', 'at']",Washington,['794'],['794 Washington']
295,sample-28-25818-20200502-1700-8207.wav,0.6213871240615845,I'm looking on the simple to the state house for the Park Street about a part 3 Jason,"['I', 'looking', 'on', 'the', 'simple', 'to', 'the', 'state', 'house', 'for', 'the', 'Park', 'Street', 'about', 'a', 'part', 'Jason']","The , The , State , The , Park , Jason",['3'],"['3 The', '3 Park', '3 State', '3 Jason']"
296,sample-28-25818-20200502-2129-7090.wav,0.8750648498535156,1130 Washington Street,"['Washington', 'Street']",Washington,['1130'],['1130 Washington']
297,sample-28-25818-20200502-2258-16610.wav,0.8051069974899292,one game shapes our Memorial Drive box and 733 Latta fifteen investigator barbecue lunch and case our Memorial Drive Boston your Xbox 9 a.m. freestyle drive folder over pasta 2246,"['one', 'game', 'shapes', 'our', 'Memorial', 'Drive', 'box', 'and', 'Latta', 'fifteen', 'investigator', 'barbecue', 'lunch', 'and', 'case', 'our', 'Memorial', 'Drive', 'Boston', 'your', 'Xbox', 'freestyle', 'drive', 'folder', 'over', 'pasta']","Memorial , Drive , Memorial , Drive , Boston , Drive",['9'],"['9 Drive', '9 Boston', '9 Memorial']"
298,sample-28-25818-20200502-2328-31859.wav,0.7957555651664734,5399 7th Street. Home okay,"['Street', 'Home', 'okay']",7th,['5399'],['5399 7th']
299,sample-3-25818-20200502-1830-12258.wav,0.8591954708099365,for a Central Station alarm for a CO detector 780 Albany Street Boston Red Sox 16670 SE Albany Street at 771-1759,"['for', 'a', 'Central', 'Station', 'alarm', 'for', 'a', 'CO', 'detector', 'Albany', 'Street', 'Boston', 'Red', 'Sox', 'SE', 'Albany', 'Street', 'at']","Central , Station , Albany , Boston , Red , Albany",['16670'],"['16670 Albany', '16670 Station', '16670 Central', '16670 Red', '16670 Boston']"
300,sample-3-25818-20200502-2159-9673.wav,0.8032892942428589,thank you for helping Kathy Street Charlestown your Xbox 4178 Bunker Hill St Meriden Street 2128,"['thank', 'you', 'for', 'helping', 'Kathy', 'Street', 'Charlestown', 'your', 'Xbox', 'Bunker', 'Hill', 'St', 'Meriden', 'Street']","Charlestown , Hill",['4178'],"['4178 Hill', '4178 Charlestown']"
301,sample-3-25818-20200502-2258-17091.wav,0.8403666019439697,"Surefire 795 Park Avenue by far is Hartwell nineteen Forty-Eight forty-nine I'm fifty-two letter 28 rescue to a structure fire 795 Park Avenue Hyde Park, 3736 American Legion Highway of crap 2227","['Surefire', 'Park', 'Avenue', 'by', 'far', 'is', 'Hartwell', 'nineteen', 'I', 'letter', 'rescue', 'to', 'a', 'structure', 'fire', 'Park', 'Avenue', 'Hyde', 'Park', 'American', 'Legion', 'Highway', 'of', 'crap']","Park , Avenue , Hartwell , Park , Avenue , Hyde , Park , Legion","['795', '795', '3736']","['3736 Avenue', '795 Park', '3736 Hyde', '3736 Legion', '3736 Hartwell', '795 Legion', '3736 Park', '795 Hartwell', '795 Avenue', '795 Hyde']"
